"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"3106705040","São Sebastião - Betim (MG)","Total","Total","31","6","10","3","3","5","4","-","-","-","-","-","-","-","-"
"3106705041","Cruzeiro do Sul - Betim (MG)","Total","Total","1819","159","337","478","477","228","89","29","13","5","3","-","1","-","-"
"3106705042","Dom Bosco - Betim (MG)","Total","Total","2140","214","426","599","525","223","94","33","18","3","1","4","-","-","-"
"3106705043","Duque de Caxias - Betim (MG)","Total","Total","1322","129","212","370","364","161","53","22","7","-","2","-","1","1","-"
"3106705044","Espírito Santo - Betim (MG)","Total","Total","1086","95","259","307","296","94","24","6","4","1","-","-","-","-","-"
"3106705045","Icaivera / Parque do Cedro - Betim (MG)","Total","Total","2454","269","428","628","592","301","135","57","27","7","6","2","2","-","-"
"3106705046","Itacolomi - Betim (MG)","Total","Total","589","61","95","146","151","76","35","14","6","1","2","1","1","-","-"
"3106705047","Jardim Alterosas Primeira Seção - Betim (MG)","Total","Total","2781","289","582","761","654","300","119","48","18","8","-","1","1","-","-"
"3106705048","Jardim Alterosas Segunda Seção - Betim (MG)","Total","Total","5599","494","1019","1482","1364","755","302","88","48","19","10","11","4","1","2"
"3106705049","Jardim Brasília - Betim (MG)","Total","Total","1214","132","247","260","294","164","70","28","10","3","2","2","1","-","1"
"3106705050","Niterói - Betim (MG)","Total","Total","2369","219","482","652","600","253","102","37","17","4","1","1","1","-","-"
"3106705051","Parque das Indústrias - Betim (MG)","Total","Total","1047","120","266","285","229","91","33","17","1","2","1","1","-","-","1"
"3106705052","Senhora de Fátima - Betim (MG)","Total","Total","1235","124","219","328","297","161","55","36","7","5","2","-","-","-","1"
"3106705053","Vargem das Flores / C. H. Jalila C. Pedrosa - Betim (MG)","Total","Total","1130","127","196","315","233","154","56","30","9","6","2","1","-","1","-"
"3106705054","Campos Elíseos - Betim (MG)","Total","Total","1441","139","239","366","365","187","76","39","16","8","2","3","1","-","-"
"3106705055","C. H. José Gomes de Castro - Betim (MG)","Total","Total","332","28","59","74","76","47","25","14","2","4","1","-","-","1","1"
"3106705056","Cruzeiro - Betim (MG)","Total","Total","634","60","127","152","142","80","45","17","7","2","2","-","-","-","-"
"3106705057","D. I. Paulo Camilo / Sul - Betim (MG)","Total","Total","407","35","85","107","100","49","18","6","4","2","1","-","-","-","-"
"3106705058","Estância do Sereno PTB - Betim (MG)","Total","Total","101","21","26","15","18","13","6","2","-","-","-","-","-","-","-"
"3106705059","Guanabara - Betim (MG)","Total","Total","2302","209","433","600","565","305","114","44","25","4","3","-","-","-","-"
"3106705060","Jardim Nazareno - Betim (MG)","Total","Total","251","39","47","65","71","16","7","4","1","1","-","-","-","-","-"
"3106705062","Paulo Camilo - Betim (MG)","Total","Total","941","94","193","239","244","100","46","17","6","1","-","-","-","-","1"
"3106705063","Petrovale - Betim (MG)","Total","Total","1366","127","236","368","334","201","56","23","16","5","-","-","-","-","-"
"3106705064","Presidente Kenedy - Betim (MG)","Total","Total","878","99","156","219","228","100","40","19","11","6","-","-","-","-","-"
"3106705065","Santa Cruz - Betim (MG)","Total","Total","1752","177","359","504","421","163","74","37","9","4","4","-","-","-","-"
"3106705066","Vila Verde - Betim (MG)","Total","Total","5","-","2","-","2","1","-","-","-","-","-","-","-","-","-"
"3106705067","Alvorada - Betim (MG)","Total","Total","755","48","140","212","184","85","61","10","8","3","2","1","1","-","-"
"3106705068","Amazonas - Betim (MG)","Total","Total","1483","130","313","344","395","186","66","27","12","5","1","1","2","1","-"
"3106705069","D. I. Paulo Camilo / Norte - Betim (MG)","Total","Total","49","9","7","11","11","6","3","-","-","2","-","-","-","-","-"
"3106705070","Riacho III - Betim (MG)","Total","Total","142","8","27","28","40","30","4","5","-","-","-","-","-","-","-"
"3106705071","D. I. Jardim Piemonte / Norte - Betim (MG)","Total","Total","341","46","82","95","83","29","6","-","-","-","-","-","-","-","-"
"3106705072","Jardim Terezópolis - Betim (MG)","Total","Total","6713","852","1373","1756","1403","775","312","119","67","30","8","8","7","1","2"
"3106705073","Renascer - Betim (MG)","Total","Total","447","34","82","133","114","55","15","9","2","-","3","-","-","-","-"
"3106705074","Santo Antônio - Betim (MG)","Total","Total","1338","173","288","336","302","149","49","20","8","5","4","1","2","-","1"
"3106705075","Vila Esperança - Betim (MG)","Total","Total","548","56","119","137","152","58","18","7","1","-","-","-","-","-","-"
"3106705076","Aroeiras - Betim (MG)","Total","Total","8","3","-","2","1","2","-","-","-","-","-","-","-","-","-"
"3106705077","C. H. Dicalino Cabral - Betim (MG)","Total","Total","336","31","66","95","78","38","12","12","2","1","1","-","-","-","-"
"3106705078","Casa Amarela - Betim (MG)","Total","Total","120","17","28","21","34","14","6","-","-","-","-","-","-","-","-"
"3106705079","Citrolândia - Betim (MG)","Total","Total","3157","385","624","731","672","377","197","87","37","20","11","8","6","2","-"
"3106705080","Paquetá - Betim (MG)","Total","Total","358","44","74","86","63","49","20","14","5","2","-","-","1","-","-"
"3106705081","Parque Ipiranga - Betim (MG)","Total","Total","179","24","35","43","42","17","10","4","3","-","1","-","-","-","-"
"3106705082","Santa Izabel - Betim (MG)","Total","Total","903","151","185","198","178","94","47","26","14","8","-","1","1","-","-"
"3106705083","São Jorge - Betim (MG)","Total","Total","245","28","53","64","56","24","12","3","4","-","1","-","-","-","-"
"3106705084","São Marcos - Betim (MG)","Total","Total","93","10","25","24","14","8","10","-","1","1","-","-","-","-","-"
"3106705085","São Salvador - Betim (MG)","Total","Total","795","88","166","209","181","80","41","18","7","3","-","1","1","-","-"
"3106705086","Açude - Betim (MG)","Total","Total","110","12","28","31","16","13","8","-","1","-","1","-","-","-","-"
"3106705087","Gentileza - Betim (MG)","Total","Total","92","16","20","23","21","4","7","1","-","-","-","-","-","-","-"
"3106705088","Flores e Florestas - Betim (MG)","Total","Total","57","7","11","17","16","5","1","-","-","-","-","-","-","-","-"
"3106705089","Califórnia - Betim (MG)","Total","Total","84","18","25","20","11","8","1","1","-","-","-","-","-","-","-"
"3106705090","Marimbá - Betim (MG)","Total","Total","1121","162","187","263","255","146","63","23","9","5","7","1","-","-","-"
"3106705091","Pimentas - Betim (MG)","Total","Total","226","45","45","50","40","31","7","7","-","1","-","-","-","-","-"
"3106705092","Pingo D'Água - Betim (MG)","Total","Total","209","13","43","54","47","25","13","8","1","1","4","-","-","-","-"
"3106705093","Quintas dos Godoy - Betim (MG)","Total","Total","159","21","29","35","44","21","6","3","-","-","-","-","-","-","-"
"3106705094","Vianópolis - Betim (MG)","Total","Total","451","56","80","128","104","49","19","7","2","3","1","-","1","1","-"
"3106705095","Residencial Monserrat - Betim (MG)","Total","Total","32","2","5","6","15","3","1","-","-","-","-","-","-","-","-"
"3106705096","Santo Afonso - Betim (MG)","Total","Total","445","66","79","101","100","53","25","14","2","1","2","2","-","-","-"
"3106705097","Bodocó - Betim (MG)","Total","Total","47","5","6","10","14","9","3","-","-","-","-","-","-","-","-"
"3106705098","Brodoski - Betim (MG)","Total","Total","28","2","5","10","7","4","-","-","-","-","-","-","-","-","-"
"3106705099","Saraiva - Betim (MG)","Total","Total","84","18","17","20","18","8","1","1","1","-","-","-","-","-","-"
"3106705100","Vale Verde - Betim (MG)","Total","Total","34","8","8","8","6","2","-","1","-","1","-","-","-","-","-"
"3106705101","Amarante - Betim (MG)","Total","Total","600","55","116","161","146","76","26","13","2","3","1","-","-","1","-"
"3106705102","Capelinha - Betim (MG)","Total","Total","1785","175","301","432","440","235","107","48","26","9","6","3","2","1","-"
"3106705103","Granja Verde - Betim (MG)","Total","Total","1009","80","166","241","294","154","49","17","4","2","2","-","-","-","-"
"3106705104","Imbiruçu - Betim (MG)","Total","Total","2790","300","536","734","610","357","148","64","19","13","3","4","-","2","-"
"3106705105","Laranjeiras - Betim (MG)","Total","Total","2698","281","558","730","663","306","86","40","22","8","2","1","-","-","1"
"3106705106","Nova Baden - Betim (MG)","Total","Total","749","101","148","195","189","62","31","12","5","4","-","2","-","-","-"
"3106705107","Parque das Acacias - Betim (MG)","Total","Total","1011","95","286","340","226","47","12","3","1","1","-","-","-","-","-"
"3106705108","São Caetano - Betim (MG)","Total","Total","1991","267","403","488","470","245","70","26","12","2","5","1","1","-","1"
"3106705109","São Cristovão - Betim (MG)","Total","Total","797","83","158","239","189","89","23","12","3","1","-","-","-","-","-"
"3106705110","São Luis - Betim (MG)","Total","Total","2160","201","457","573","523","254","103","26","14","2","3","2","1","-","1"
"3106705111","Vila Cristina / C.H. Celso A. Pedra - Betim (MG)","Total","Total","3929","314","752","1109","998","470","177","63","25","13","5","1","1","1","-"
"3106705112","Vila Universal - Betim (MG)","Total","Total","1188","138","240","292","291","148","51","18","2","5","2","1","-","-","-"
"3106903001","Centro - Bicas (MG)","Total","Total","935","171","252","232","171","78","22","4","2","2","1","-","-","-","-"
"3106903002","Santa Terezinha - Bicas (MG)","Total","Total","296","43","75","73","60","26","10","4","4","1","-","-","-","-","-"
"3106903003","Gilson Lamha - Bicas (MG)","Total","Total","405","77","93","89","75","51","10","6","2","-","2","-","-","-","-"
"3106903004","Retto Júnior - Bicas (MG)","Total","Total","324","46","76","89","60","32","11","6","3","1","-","-","-","-","-"
"3106903005","Edgar Antônio Moreira - Bicas (MG)","Total","Total","219","34","72","61","37","11","4","-","-","-","-","-","-","-","-"
"3106903006","Santana - Bicas (MG)","Total","Total","498","82","121","112","110","47","17","4","4","1","-","-","-","-","-"
"3106903007","Todos Santos - Bicas (MG)","Total","Total","500","81","122","117","99","44","23","7","2","3","1","-","-","1","-"
"3106903008","Santa Tereza - Bicas (MG)","Total","Total","389","82","95","91","66","39","11","3","1","-","-","1","-","-","-"
"3106903009","Souza Mattos - Bicas (MG)","Total","Total","349","64","86","89","61","31","9","6","-","2","-","1","-","-","-"
"3106903010","Leopoldina - Bicas (MG)","Total","Total","361","48","89","101","75","36","5","3","2","2","-","-","-","-","-"
"3111804001","Centro - Canápolis (MG)","Total","Total","662","105","187","161","139","40","12","8","5","3","1","-","-","-","1"
"3111804002","Altamira - Canápolis (MG)","Total","Total","369","47","73","106","81","37","15","5","2","1","-","2","-","-","-"
"3111804003","Balduíno - Canápolis (MG)","Total","Total","197","31","46","53","37","20","7","2","-","-","-","-","-","1","-"
"3111804004","Bela Vista - Canápolis (MG)","Total","Total","192","33","46","55","35","16","5","1","-","1","-","-","-","-","-"
"3111804005","Boa Esperança - Canápolis (MG)","Total","Total","208","26","49","51","48","21","7","2","1","2","1","-","-","-","-"
"3111804006","Godói - Canápolis (MG)","Total","Total","777","109","196","202","169","63","30","5","1","-","-","1","-","-","1"
"3111804007","Ivete Guerreiro Daniel - Canápolis (MG)","Total","Total","271","29","61","76","76","15","7","5","1","-","-","1","-","-","-"
"3111804008","Jorge de Paula Gouveia - Canápolis (MG)","Total","Total","306","23","73","83","75","29","17","4","2","-","-","-","-","-","-"
"3111804009","Luiz Ângelo de Souza - Canápolis (MG)","Total","Total","200","25","52","48","47","16","10","1","-","-","-","-","-","-","1"
"3113305001","Centro - Carangola (MG)","Total","Total","1219","254","353","290","204","84","24","4","3","2","-","-","1","-","-"
"3113305002","Triângulo - Carangola (MG)","Total","Total","1950","393","572","465","330","119","38","24","2","4","1","1","1","-","-"
"3113305003","Panorama - Carangola (MG)","Total","Total","237","38","51","69","43","20","11","5","-","-","-","-","-","-","-"
"3113305004","Chevrand - Carangola (MG)","Total","Total","519","83","158","150","80","31","14","2","1","-","-","-","-","-","-"
"3113305005","Ouro Verde - Carangola (MG)","Total","Total","267","36","72","83","49","20","4","3","-","-","-","-","-","-","-"
"3113305006","Santa Maria - Carangola (MG)","Total","Total","578","114","159","132","103","48","13","4","3","1","1","-","-","-","-"
"3113305007","Varginha - Carangola (MG)","Total","Total","145","28","34","34","33","9","1","1","3","-","1","1","-","-","-"
"3113305008","Amendoeira - Carangola (MG)","Total","Total","281","31","81","81","52","23","8","4","1","-","-","-","-","-","-"
"3113305009","Santo Onofre - Carangola (MG)","Total","Total","666","124","186","154","111","54","21","7","5","-","1","1","1","-","1"
"3113305010","Caixa D'Água - Carangola (MG)","Total","Total","532","90","149","140","102","39","7","2","3","-","-","-","-","-","-"
"3113305011","Santa Emília - Carangola (MG)","Total","Total","219","42","70","61","27","14","3","-","2","-","-","-","-","-","-"
"3113305012","Coroado - Carangola (MG)","Total","Total","378","57","93","105","78","28","10","3","2","2","-","-","-","-","-"
"3113305013","Eldorado - Carangola (MG)","Total","Total","387","65","87","106","79","32","10","4","2","-","2","-","-","-","-"
"3113305014","Aeroporto - Carangola (MG)","Total","Total","299","48","72","73","56","34","11","3","2","-","-","-","-","-","-"
"3113305015","Floresta - Carangola (MG)","Total","Total","110","22","24","32","17","12","2","1","-","-","-","-","-","-","-"
"3113404001","Limoeiro - Caratinga (MG)","Total","Total","1673","187","389","444","408","173","48","14","6","2","1","1","-","-","-"
"3113404002","Nossa Senhora Aparecida - Caratinga (MG)","Total","Total","1917","267","464","477","375","210","81","32","7","2","1","1","-","-","-"
"3113404003","Santo Antônio - Caratinga (MG)","Total","Total","1738","228","477","474","350","133","50","14","7","4","1","-","-","-","-"
"3113404004","Esperança - Caratinga (MG)","Total","Total","1468","193","321","345","312","157","83","34","11","5","4","1","2","-","-"
"3113404005","Santa Cruz - Caratinga (MG)","Total","Total","2088","278","490","530","418","216","89","37","15","10","3","1","1","-","-"
"3113404006","Anapolis - Caratinga (MG)","Total","Total","1893","195","375","454","432","237","112","49","16","10","9","3","1","-","-"
"3113404007","Dario Grossi - Caratinga (MG)","Total","Total","495","45","143","134","109","51","9","2","1","1","-","-","-","-","-"
"3113404008","Nossa Senhora das Graças - Caratinga (MG)","Total","Total","455","55","80","128","119","53","12","2","3","1","1","1","-","-","-"
"3113404009","Zacarias Cimini - Caratinga (MG)","Total","Total","397","48","95","111","84","32","18","7","1","1","-","-","-","-","-"
"3113404010","Esplanada - Caratinga (MG)","Total","Total","1941","203","458","514","440","221","69","24","5","5","1","1","-","-","-"
"3113404011","Santa Zita - Caratinga (MG)","Total","Total","1330","142","347","348","278","146","43","16","6","3","1","-","-","-","-"
"3113404012","Salatiel - Caratinga (MG)","Total","Total","969","148","237","256","197","90","24","10","4","3","-","-","-","-","-"
"3114303001","Central - Carmo do Paranaíba (MG)","Total","Total","591","113","188","125","109","38","14","2","1","1","-","-","-","-","-"
"3114303002","Rosário - Carmo do Paranaíba (MG)","Total","Total","293","44","75","60","71","34","5","1","2","-","1","-","-","-","-"
"3114303003","Parque da Banheira - Carmo do Paranaíba (MG)","Total","Total","112","21","26","30","26","6","1","1","1","-","-","-","-","-","-"
"3114303004","Village Veth - Carmo do Paranaíba (MG)","Total","Total","158","32","47","37","27","12","1","2","-","-","-","-","-","-","-"
